PLANT;PN;DESC;CLASS;MOB;UM;FAMILY;DEPT;WOCE;BOMLEV
71;E000357;DESC PN E000357;10;MAKE;KG;;STAM;STMP;1
71;E000358;DESC PN E000358;12;BUY;KG;;****;****;1
71;E000359;DESC PN E000359;12;BUY;KG;;****;****;1
71;E000360;DESC PN E000360;10;MAKE;KG;;STAM;STMP;1
71;E000361;DESC PN E000361;10;MAKE;KG;;STAM;STMP;1
71;E000362;DESC PN E000362;10;MAKE;KG;;STAM;STMP;1
71;E000363;DESC PN E000363;12;BUY;NR;****;****;****;1
71;E000364;DESC PN E000364;10;MAKE;KG;;STAM;STMP;1
71;E000365;DESC PN E000365;10;MAKE;KG;;STAM;STMP;1
71;E000366;DESC PN E000366;10;MAKE;KG;;STAM;STMP;1
71;E000367;DESC PN E000367;10;MAKE;KG;STMC;STAM;STMP;1
71;E000368;DESC PN E000368;10;MAKE;KG;;STAM;STMP;1
71;E000369;DESC PN E000369;10;MAKE;KG;STMA;STAM;STMP;1
71;E000370;DESC PN E000370;10;MAKE;KG;;STAM;STMP;1
71;E000371;DESC PN E000371;10;MAKE;KG;;STAM;STMP;1
71;E000372;DESC PN E000372;10;MAKE;KG;;STAM;STMP;1
71;E000373;DESC PN E000373;10;MAKE;KG;****;STAM;STMP;1
71;E000375;DESC PN E000375;12;BUY;NR;****;****;****;1
71;E000376;DESC PN E000376;10;MAKE;KG;STMA;STAM;STMP;1
71;E000377;DESC PN E000377;10;MAKE;KG;;STAM;STMP;1
71;E000378;DESC PN E000378;10;MAKE;KG;STMA;STAM;STMP;1
71;E000379;DESC PN E000379;10;MAKE;KG;;STAM;STMP;1
71;E000380;DESC PN E000380;10;MAKE;KG;;STAM;STMP;1
71;E000381;DESC PN E000381;10;MAKE;KG;;STAM;STMP;1
71;E000382;DESC PN E000382;12;BUY;KG;;****;****;1
71;E000383;DESC PN E000383;10;MAKE;KG;;STAM;STMP;0
71;E000384;DESC PN E000384;10;MAKE;KG;;STAM;STMP;1
71;E000385;DESC PN E000385;10;MAKE;KG;;STAM;STMP;1
71;E000386;DESC PN E000386;10;MAKE;KG;;STAM;STMP;0
71;E000387;DESC PN E000387;10;MAKE;KG;;STAM;STMP;0
71;E000388;DESC PN E000388;10;MAKE;KG;;STAM;STMP;0
71;E000389;DESC PN E000389;10;MAKE;KG;STMA;STAM;STMP;1
71;E000390;DESC PN E000390;12;BUY;NR;****;****;****;2
71;E000391;DESC PN E000391;10;MAKE;KG;;STAM;STMP;0
71;E000392;DESC PN E000392;10;MAKE;KG;;STAM;STMP;1
71;E000393;DESC PN E000393;10;MAKE;KG;;STAM;STMP;1
71;E000394;DESC PN E000394;10;MAKE;KG;;STAM;STMP;1
71;E000395;DESC PN E000395;10;MAKE;KG;;STAM;STMP;1
71;E000396;DESC PN E000396;10;MAKE;KG;;STAM;STMP;1
71;E000397;DESC PN E000397;10;MAKE;KG;;STAM;STMP;0
71;E000398;DESC PN E000398;10;MAKE;KG;****;STAM;STMP;1
71;E000399;DESC PN E000399;10;MAKE;KG;;STAM;STMP;0
71;E000400;DESC PN E000400;10;MAKE;KG;;STAM;STMP;1
71;E000401;DESC PN E000401;10;MAKE;KG;STMA;STAM;STMP;2
71;E000402;DESC PN E000402;10;MAKE;KG;;STAM;STMP;1
71;E000403;DESC PN E000403;10;MAKE;KG;STMC;STAM;STMP;1
71;E000404;DESC PN E000404;10;MAKE;KG;;STAM;STMP;1
71;E000405;DESC PN E000405;10;MAKE;KG;;STAM;STMP;1
71;E000406;DESC PN E000406;12;BUY;KG;;****;****;1
71;E000407;DESC PN E000407;10;MAKE;KG;STMA;STAM;STMP;1
71;E000408;DESC PN E000408;10;MAKE;KG;;STAM;STMP;1
71;E000409;DESC PN E000409;10;MAKE;KG;;STAM;STMP;1
71;E000410;DESC PN E000410;10;MAKE;KG;;STAM;STMP;0
71;E000411;DESC PN E000411;10;MAKE;KG;;STAM;STMP;1
71;E000412;DESC PN E000412;10;MAKE;KG;;STAM;STMP;0
71;E000413;DESC PN E000413;10;MAKE;KG;;STAM;STMP;1
71;E000414;DESC PN E000414;10;MAKE;KG;;STAM;STMP;0
71;E000415;DESC PN E000415;10;MAKE;KG;;STAM;STMP;1
71;E000416;DESC PN E000416;10;MAKE;KG;;STAM;STMP;1
71;E000417;DESC PN E000417;10;MAKE;KG;STMA;STAM;STMP;1
71;E000418;DESC PN E000418;10;MAKE;KG;;STAM;STMP;1
71;E000419;DESC PN E000419;10;MAKE;KG;;STAM;STMP;0
71;E000420;DESC PN E000420;10;MAKE;KG;;STAM;STMP;1
71;E000421;DESC PN E000421;10;MAKE;KG;STMA;STAM;STMP;1
71;E000422;DESC PN E000422;10;MAKE;KG;;STAM;STMP;1
71;E000423;DESC PN E000423;10;MAKE;KG;;STAM;STMP;0
71;E000424;DESC PN E000424;10;MAKE;KG;;STAM;STMP;1
71;E000425;DESC PN E000425;12;OTH;NR;****;;;1
71;E000426;DESC PN E000426;12;OTH;NR;;;;1
71;E000428;DESC PN E000428;12;BUY;KG;;****;****;2
71;E000429;DESC PN E000429;12;BUY;KG;;****;****;1
71;E000431;DESC PN E000431;12;OTH;KG;;;;1
71;E000433;DESC PN E000433;10;MAKE;KG;;STAM;STMP;1
71;E000434;DESC PN E000434;10;MAKE;KG;;STAM;STMP;1
71;E000435;DESC PN E000435;10;MAKE;KG;;STAM;STMP;0
71;E000436;DESC PN E000436;10;MAKE;KG;;STAM;STMP;1
71;E000437;DESC PN E000437;10;MAKE;KG;STMA;STAM;STMP;2
71;E000438;DESC PN E000438;10;MAKE;KG;STMA;STAM;STMP;2
71;E000439;DESC PN E000439;12;OTH;NR;****;;;1
71;E000440;DESC PN E000440;12;OTH;NR;;;;1
71;E000441;DESC PN E000441;10;MAKE;KG;;STAM;STMP;0
71;E000442;DESC PN E000442;10;MAKE;KG;;STAM;STMP;0
71;E000443;DESC PN E000443;10;MAKE;KG;STMA;STAM;STMP;2
71;E000444;DESC PN E000444;12;BUY;KG;;****;****;0
71;E000445;DESC PN E000445;10;MAKE;KG;;STAM;STMP;1
71;E000446;DESC PN E000446;10;MAKE;KG;;STAM;STMP;1
71;E000447;DESC PN E000447;10;MAKE;KG;;STAM;STMP;1
71;E000448;DESC PN E000448;10;MAKE;KG;;STAM;STMP;1
71;E000449;DESC PN E000449;10;MAKE;KG;STMA;STAM;STMP;2
71;E000450;DESC PN E000450;10;MAKE;KG;;STAM;STMP;1
71;E000451;DESC PN E000451;10;MAKE;KG;;STAM;STMP;1
71;E000452;DESC PN E000452;12;BUY;KG;0036;****;****;2
71;E000453;DESC PN E000453;10;MAKE;KG;;STAM;STMP;1
71;E000454;DESC PN E000454;10;MAKE;KG;;STAM;STMP;1
71;E000455;DESC PN E000455;10;MAKE;KG;STMA;STAM;STMP;2
71;E000456;DESC PN E000456;10;MAKE;KG;;STAM;STMP;0
71;E000457;DESC PN E000457;12;BUY;NR;0036;****;****;2
71;E000458;DESC PN E000458;10;MAKE;KG;STMA;STAM;STMP;1
71;E000459;DESC PN E000459;10;MAKE;KG;STMA;STAM;STMP;1
71;E000460;DESC PN E000460;10;MAKE;KG;STMA;STAM;STMP;1
71;E000461;DESC PN E000461;10;MAKE;KG;STMA;STAM;STMP;1
71;E000462;DESC PN E000462;10;MAKE;KG;STMA;STAM;STMP;1
71;E000463;DESC PN E000463;10;MAKE;KG;STMA;STAM;STMP;2
71;E000464;DESC PN E000464;10;MAKE;KG;;STAM;STMP;1
71;E000465;DESC PN E000465;10;MAKE;KG;;STAM;STMP;1
71;E000466;DESC PN E000466;10;MAKE;KG;;STAM;STMP;1
71;E000467;DESC PN E000467;10;MAKE;KG;;STAM;STMP;1
71;E000468;DESC PN E000468;10;MAKE;KG;;STAM;STMP;1
71;E000469;DESC PN E000469;10;MAKE;KG;;STAM;STMP;1
71;E000470;DESC PN E000470;12;BUY;KG;0036;****;****;1
71;E000471;DESC PN E000471;10;MAKE;KG;;STAM;STMP;1
71;E000472;DESC PN E000472;12;BUY;KG;0036;****;****;2
71;E000473;DESC PN E000473;12;BUY;KG;0036;****;****;2
71;E000474;DESC PN E000474;10;MAKE;KG;STMC;STAM;STMP;1
71;E000475;DESC PN E000475;10;MAKE;KG;STMC;STAM;STMP;1
71;E000476;DESC PN E000476;10;MAKE;KG;STMC;STAM;STMP;1
71;E000477;DESC PN E000477;10;MAKE;KG;STMC;STAM;STMP;1
71;E000478;DESC PN E000478;10;MAKE;KG;;STAM;STMP;1
71;E000479;DESC PN E000479;12;BUY;KG;;****;****;1
71;E000480;DESC PN E000480;10;MAKE;KG;STMA;STAM;STMP;2
71;E000481;DESC PN E000481;10;MAKE;KG;;STAM;STMP;1
71;E000482;DESC PN E000482;10;MAKE;KG;;STAM;STMP;1
71;E000483;DESC PN E000483;10;MAKE;KG;STMC;STAM;STMP;1
71;E000484;DESC PN E000484;10;MAKE;KG;STMA;STAM;STMP;1
71;E000485;DESC PN E000485;10;MAKE;KG;;STAM;STMP;1
71;E000486;DESC PN E000486;10;MAKE;KG;;STAM;STMP;1
71;E000487;DESC PN E000487;10;MAKE;KG;;STAM;STMP;1
71;E000488;DESC PN E000488;12;MAKE;KG;STMC;STAM;STMP;1
71;E000489;DESC PN E000489;10;MAKE;KG;STMC;STAM;STMP;1
71;E000490;DESC PN E000490;12;BUY;KG;;****;****;1
71;E000491;DESC PN E000491;10;MAKE;KG;;STAM;STMP;1
71;E000492;DESC PN E000492;10;MAKE;KG;;STAM;STMP;1
71;E000493;DESC PN E000493;10;MAKE;KG;;STAM;STMP;0
71;E000494;DESC PN E000494;10;MAKE;KG;;STAM;STMP;0
71;E000495;DESC PN E000495;12;BUY;KG;0036;****;****;2
71;E000496;DESC PN E000496;12;BUY;KG;;****;****;1
71;E000497;DESC PN E000497;10;MAKE;KG;STMA;STAM;STMP;2
71;E000498;DESC PN E000498;10;MAKE;KG;STMA;STAM;STMP;2
71;E000499;DESC PN E000499;10;MAKE;KG;STMA;STAM;STMP;2
71;E000500;DESC PN E000500;10;MAKE;KG;;STAM;STMP;1
71;E000501;DESC PN E000501;12;BUY;NR;****;****;****;1
71;E000502;DESC PN E000502;12;BUY;NR;****;****;****;1
71;E000503;DESC PN E000503;10;MAKE;KG;;STAM;STMP;1
71;E000504;DESC PN E000504;10;MAKE;KG;STMC;STAM;STMP;1
71;E000505;DESC PN E000505;10;MAKE;KG;;STAM;STMP;1
71;E000506;DESC PN E000506;10;MAKE;KG;;STAM;STMP;0
71;E000507;DESC PN E000507;12;BUY;KG;;****;****;1
71;E000508;DESC PN E000508;10;MAKE;KG;;STAM;STMP;1
71;E000509;DESC PN E000509;10;MAKE;KG;;STAM;STMP;1
71;E000510;DESC PN E000510;12;BUY;KG;0036;****;****;2
71;E000511;DESC PN E000511;10;MAKE;KG;;STAM;STMP;1
71;E000512;DESC PN E000512;10;MAKE;KG;;STAM;STMP;1
71;E000513;DESC PN E000513;10;MAKE;KG;STMA;STAM;STMP;2
71;E000515;DESC PN E000515;10;MAKE;KG;;STAM;STMP;1
71;E000516;DESC PN E000516;10;MAKE;KG;;STAM;STMP;1
71;E000517;DESC PN E000517;12;BUY;NR;****;****;****;1
71;E000518;DESC PN E000518;10;MAKE;KG;;STAM;STMP;1
71;E000519;DESC PN E000519;10;MAKE;KG;;STAM;STMP;1
71;E000520;DESC PN E000520;10;MAKE;KG;;STAM;STMP;1
71;E000521;DESC PN E000521;10;MAKE;KG;;STAM;STMP;1
71;E000522;DESC PN E000522;10;MAKE;KG;;STAM;STMP;1
71;E000523;DESC PN E000523;10;MAKE;KG;;STAM;STMP;1
71;E000524;DESC PN E000524;10;MAKE;KG;STMA;STAM;STMP;2
71;E000525;DESC PN E000525;10;MAKE;KG;;STAM;STMP;0
71;E000526;DESC PN E000526;10;MAKE;KG;STMA;STAM;STMP;1
71;E000527;DESC PN E000527;10;MAKE;KG;;STAM;STMP;1
71;E000528;DESC PN E000528;10;MAKE;KG;;STAM;STMP;0
71;E000529;DESC PN E000529;10;MAKE;KG;;STAM;STMP;1
71;E000530;DESC PN E000530;10;MAKE;KG;;STAM;STMP;1
71;E000531;DESC PN E000531;10;MAKE;KG;STMA;STAM;STMP;1
71;E000532;DESC PN E000532;10;MAKE;KG;;STAM;STMP;1
71;E000533;DESC PN E000533;10;MAKE;KG;;STAM;STMP;1
71;E000534;DESC PN E000534;10;MAKE;KG;;STAM;STMP;1
71;E000535;DESC PN E000535;10;MAKE;KG;;STAM;STMP;1
71;E000536;DESC PN E000536;10;MAKE;KG;;STAM;STMP;1
71;E000537;DESC PN E000537;10;MAKE;KG;;STAM;STMP;1
71;E000538;DESC PN E000538;12;BUY;KG;0036;****;****;2
71;E000539;DESC PN E000539;10;MAKE;KG;;STAM;STMP;1
71;E000540;DESC PN E000540;10;MAKE;KG;;STAM;STMP;1
71;E000541;DESC PN E000541;12;MAKE;KG;STMC;STAM;STMP;2
71;E000542;DESC PN E000542;10;MAKE;KG;;STAM;STMP;1
71;E000543;DESC PN E000543;10;MAKE;KG;;STAM;STMP;1
71;E000544;DESC PN E000544;10;MAKE;KG;;STAM;STMP;0
71;E000545;DESC PN E000545;10;MAKE;KG;STMA;STAM;STMP;2
71;E000546;DESC PN E000546;10;MAKE;KG;;STAM;STMP;1
71;E000547;DESC PN E000547;10;MAKE;KG;;STAM;STMP;1
71;E000548;DESC PN E000548;10;MAKE;KG;;STAM;STMP;1
71;E000549;DESC PN E000549;10;MAKE;KG;;STAM;STMP;1
71;E000550;DESC PN E000550;10;MAKE;KG;;STAM;STMP;1
71;E000551;DESC PN E000551;10;MAKE;KG;;STAM;STMP;1
71;E000552;DESC PN E000552;10;MAKE;KG;STMC;STAM;STMP;2
71;E000553;DESC PN E000553;10;MAKE;KG;STMA;STAM;STMP;1
71;E000554;DESC PN E000554;10;MAKE;KG;STMA;STAM;STMP;1
71;E000555;DESC PN E000555;10;MAKE;KG;STMC;STAM;STMP;1
71;E000556;DESC PN E000556;10;MAKE;KG;;STAM;STMP;0
71;E000557;DESC PN E000557;10;MAKE;KG;;STAM;STMP;1
71;E000558;DESC PN E000558;10;MAKE;KG;;STAM;STMP;0
71;E000559;DESC PN E000559;10;MAKE;KG;;STAM;STMP;1
71;E000560;DESC PN E000560;12;OTH;KG;;;;1
71;E000561;DESC PN E000561;10;MAKE;KG;;STAM;STMP;1
71;E000562;DESC PN E000562;10;MAKE;KG;;STAM;STMP;1
71;E000563;DESC PN E000563;10;MAKE;KG;;STAM;STMP;0
71;E000564;DESC PN E000564;10;MAKE;KG;;STAM;STMP;1
71;E000565;DESC PN E000565;10;MAKE;KG;;STAM;STMP;0
71;E000566;DESC PN E000566;10;MAKE;KG;;STAM;STMP;1
71;E000567;DESC PN E000567;10;MAKE;KG;;STAM;STMP;1
71;E000568;DESC PN E000568;10;MAKE;KG;;STAM;STMP;1
71;E000569;DESC PN E000569;10;MAKE;KG;;STAM;STMP;1
71;E000572;DESC PN E000572;10;MAKE;KG;STMC;STAM;STMP;2
71;E000573;DESC PN E000573;12;BUY;KG;0036;****;****;2
71;E000574;DESC PN E000574;12;BUY;KG;;****;****;1
71;E000575;DESC PN E000575;10;MAKE;KG;;STAM;STMP;0
71;E000576;DESC PN E000576;10;MAKE;KG;;STAM;STMP;0
71;E000577;DESC PN E000577;10;MAKE;KG;;STAM;STMP;0
71;E000578;DESC PN E000578;10;MAKE;KG;STMA;STAM;STMP;2
71;E000579;DESC PN E000579;10;MAKE;KG;STMA;STAM;STMP;2
71;E000580;DESC PN E000580;12;BUY;KG;;****;****;1
71;E000581;DESC PN E000581;10;MAKE;KG;;STAM;STMP;1
71;E000582;DESC PN E000582;12;BUY;KG;;****;****;0
71;E000583;DESC PN E000583;10;MAKE;KG;;STAM;STMP;1
71;E000584;DESC PN E000584;10;MAKE;KG;;STAM;STMP;1
71;E000585;DESC PN E000585;10;MAKE;KG;;STAM;STMP;1
71;E000586;DESC PN E000586;12;BUY;KG;;****;****;1
71;E000589;DESC PN E000589;10;MAKE;KG;;STAM;STMP;1
71;E000590;DESC PN E000590;10;MAKE;KG;;STAM;STMP;1
71;E000591;DESC PN E000591;10;MAKE;KG;;STAM;STMP;1
71;E000592;DESC PN E000592;10;MAKE;KG;;STAM;STMP;1
71;E000593;DESC PN E000593;10;MAKE;KG;;STAM;STMP;1
71;E000594;DESC PN E000594;10;MAKE;KG;;STAM;STMP;1
71;E000595;DESC PN E000595;10;MAKE;KG;;STAM;STMP;1
71;E000596;DESC PN E000596;10;MAKE;KG;;STAM;STMP;1
71;E000597;DESC PN E000597;10;MAKE;KG;STMA;STAM;STMP;1
71;E000598;DESC PN E000598;10;MAKE;KG;STMA;STAM;STMP;1
71;E000599;DESC PN E000599;10;MAKE;KG;STMA;STAM;STMP;2
71;E000600;DESC PN E000600;10;MAKE;KG;STMA;STAM;STMP;1
71;E000601;DESC PN E000601;10;MAKE;KG;STMC;STAM;STMP;2
71;E000602;DESC PN E000602;10;MAKE;KG;;STAM;STMP;1
71;E000603;DESC PN E000603;12;BUY;KG;;****;****;2
71;E000604;DESC PN E000604;12;BUY;KG;;****;****;2
71;E000605;DESC PN E000605;10;MAKE;KG;;STAM;STMP;1
71;E000606;DESC PN E000606;12;BUY;KG;****;****;****;1
71;E000607;DESC PN E000607;10;MAKE;KG;;STAM;STMP;1
71;E000608;DESC PN E000608;10;MAKE;KG;;STAM;STMP;1
71;E000609;DESC PN E000609;10;MAKE;KG;;STAM;STMP;2
71;E000610;DESC PN E000610;10;MAKE;KG;;STAM;STMP;1
71;E000611;DESC PN E000611;12;BUY;NR;0036;****;****;1
71;E000612;DESC PN E000612;12;BUY;NR;0036;****;****;3
71;E000622;DESC PN E000622;10;MAKE;KG;STMA;STAM;STMP;2
71;E000623;DESC PN E000623;10;MAKE;KG;;STAM;STMP;1
71;E000624;DESC PN E000624;12;OTH;NR;****;;;1
71;E000625;DESC PN E000625;12;BUY;KG;;****;****;1
71;E000626;DESC PN E000626;12;BUY;KG;;****;****;1
71;E000627;DESC PN E000627;12;BUY;KG;;****;****;1
71;E000628;DESC PN E000628;10;MAKE;KG;STMA;STAM;STMP;1
71;E000629;DESC PN E000629;10;MAKE;KG;STMA;STAM;STMP;1
71;E000630;DESC PN E000630;12;BUY;KG;****;****;****;2
71;E000631;DESC PN E000631;10;MAKE;KG;;STAM;STMP;1
71;E000632;DESC PN E000632;12;BUY;KG;;****;****;2
71;E000633;DESC PN E000633;12;BUY;KG;;****;****;2
71;E000634;DESC PN E000634;10;MAKE;KG;;STAM;STMP;1
71;E000635;DESC PN E000635;10;MAKE;KG;;STAM;STMP;1
71;E000636;DESC PN E000636;10;MAKE;KG;;STAM;STMP;1
71;E000637;DESC PN E000637;10;MAKE;KG;;STAM;STMP;1
71;E000638;DESC PN E000638;10;MAKE;KG;;STAM;STMP;0
71;E000639;DESC PN E000639;10;MAKE;KG;;STAM;STMP;1
71;E000640;DESC PN E000640;10;MAKE;KG;;STAM;STMP;1
71;E000641;DESC PN E000641;10;MAKE;KG;STMA;STAM;STMP;2
71;E000642;DESC PN E000642;12;BUY;KG;0036;****;****;4
71;E000643;DESC PN E000643;12;BUY;KG;0036;****;****;3
71;E000644;DESC PN E000644;10;MAKE;KG;;STAM;STMP;1
71;E000645;DESC PN E000645;10;MAKE;KG;;STAM;STMP;1
71;E000646;DESC PN E000646;10;MAKE;KG;STMA;STAM;STMP;1
71;E000648;DESC PN E000648;10;MAKE;KG;;STAM;STMP;1
71;E000649;DESC PN E000649;10;MAKE;KG;STMA;STAM;STMP;2
71;E000650;DESC PN E000650;10;MAKE;KG;STMC;STAM;STMP;1
71;E000651;DESC PN E000651;10;MAKE;KG;;STAM;STMP;1
71;E000652;DESC PN E000652;10;MAKE;KG;STMA;STAM;STMP;2
71;E000653;DESC PN E000653;10;MAKE;KG;;STAM;STMP;1
71;E000654;DESC PN E000654;10;MAKE;KG;STMA;STAM;STMP;1
71;E000655;DESC PN E000655;10;MAKE;KG;;STAM;STMP;1
71;E000656;DESC PN E000656;10;MAKE;KG;;STAM;STMP;1
71;E000657;DESC PN E000657;10;MAKE;KG;;STAM;STMP;1
71;E000658;DESC PN E000658;10;MAKE;KG;;STAM;STMP;1
71;E000659;DESC PN E000659;10;MAKE;KG;;STAM;STMP;1
71;E000660;DESC PN E000660;12;MAKE;KG;STMA;STAM;STMP;1
71;E000670;DESC PN E000670;10;MAKE;KG;;STAM;STMP;1
71;E000671;DESC PN E000671;12;BUY;KG;;****;****;1
71;E000672;DESC PN E000672;12;BUY;KG;;****;****;1
71;E000675;DESC PN E000675;12;BUY;KG;;****;****;3
71;E000676;DESC PN E000676;12;BUY;KG;;****;****;1
71;E000677;DESC PN E000677;10;MAKE;KG;STMA;STAM;STMP;1
71;E000678;DESC PN E000678;10;MAKE;KG;;STAM;STMP;1
71;E000679;DESC PN E000679;10;MAKE;KG;;STAM;STMP;1
71;E000680;DESC PN E000680;10;MAKE;KG;STMC;STAM;STMP;1
71;E000681;DESC PN E000681;10;MAKE;KG;;STAM;STMP;1
71;E000682;DESC PN E000682;10;MAKE;KG;;STAM;STMP;1
71;E000683;DESC PN E000683;10;MAKE;KG;;STAM;STMP;1
71;E000684;DESC PN E000684;10;MAKE;KG;;STAM;STMP;1
71;E000685;DESC PN E000685;12;BUY;KG;;****;****;1
71;E000686;DESC PN E000686;12;BUY;KG;0036;****;****;1
71;E000687;DESC PN E000687;10;MAKE;KG;;STAM;STMP;0
71;E000691;DESC PN E000691;10;MAKE;KG;;STAM;STMP;1
71;E000692;DESC PN E000692;10;MAKE;KG;;STAM;STMP;1
71;E000693;DESC PN E000693;10;MAKE;KG;STMA;STAM;STMP;2
71;E000694;DESC PN E000694;10;MAKE;KG;STMA;STAM;STMP;1
71;E000695;DESC PN E000695;10;MAKE;KG;;STAM;STMP;1
71;E000696;DESC PN E000696;10;MAKE;KG;STMC;STAM;STMP;2
71;E000697;DESC PN E000697;10;MAKE;KG;;STAM;STMP;1
71;E000698;DESC PN E000698;10;MAKE;KG;;STAM;STMP;0
71;E000699;DESC PN E000699;10;MAKE;KG;;STAM;STMP;1
71;E000700;DESC PN E000700;12;BUY;KG;0036;****;****;2
71;E000701;DESC PN E000701;12;BUY;KG;0036;****;****;2
71;E000702;DESC PN E000702;12;BUY;KG;0036;****;****;1
71;E000703;DESC PN E000703;10;MAKE;KG;STMA;STAM;STMP;2
71;E000704;DESC PN E000704;10;MAKE;KG;;STAM;STMP;1
71;E000705;DESC PN E000705;10;MAKE;KG;;STAM;STMP;1
71;E000706;DESC PN E000706;10;MAKE;KG;;STAM;STMP;0
71;E000707;DESC PN E000707;10;MAKE;KG;;STAM;STMP;0
71;E000708;DESC PN E000708;12;BUY;KG;0036;****;****;3
71;E000709;DESC PN E000709;10;MAKE;KG;STMA;STAM;STMP;2
71;E000710;DESC PN E000710;12;BUY;KG;;****;****;1
71;E000711;DESC PN E000711;12;BUY;KG;0036;****;****;2
71;E000712;DESC PN E000712;10;MAKE;KG;;STAM;STMP;1
71;E000713;DESC PN E000713;10;MAKE;KG;;STAM;STMP;1
71;E000714;DESC PN E000714;10;MAKE;KG;;STAM;STMP;1
71;E000715;DESC PN E000715;12;BUY;KG;;****;****;1
71;E000716;DESC PN E000716;12;BUY;KG;;****;****;1
71;E000717;DESC PN E000717;10;MAKE;KG;;STAM;STMP;1
71;E000718;DESC PN E000718;10;MAKE;KG;;STAM;STMP;1
71;E000719;DESC PN E000719;10;MAKE;KG;;STAM;STMP;1
71;E000720;DESC PN E000720;10;MAKE;KG;;STAM;STMP;1
71;E000721;DESC PN E000721;10;MAKE;KG;;STAM;STMP;1
71;E000722;DESC PN E000722;10;MAKE;KG;;STAM;STMP;1
71;E000723;DESC PN E000723;12;BUY;NR;0036;****;****;1
71;E000724;DESC PN E000724;12;BUY;NR;****;****;****;2
71;E000725;DESC PN E000725;10;MAKE;KG;;STAM;STMP;1
71;E000726;DESC PN E000726;12;BUY;KG;;****;****;1
71;E000727;DESC PN E000727;10;MAKE;KG;;STAM;STMP;2
71;E000728;DESC PN E000728;12;BUY;KG;0036;STAM;STMP;3
71;E000729;DESC PN E000729;10;MAKE;KG;STMC;STAM;STMP;2
71;E000732;DESC PN E000732;10;MAKE;KG;;STAM;STMP;1
71;E000733;DESC PN E000733;10;MAKE;KG;;STAM;STMP;0
71;E000735;DESC PN E000735;12;BUY;KG;;****;****;1
71;E000736;DESC PN E000736;12;BUY;KG;;****;****;1
71;E000737;DESC PN E000737;12;BUY;KG;;****;****;1
71;E000738;DESC PN E000738;10;MAKE;KG;;STAM;STMP;1
71;E000739;DESC PN E000739;10;MAKE;KG;;STAM;STMP;1
71;E000740;DESC PN E000740;10;MAKE;KG;;STAM;STMP;1
71;E000741;DESC PN E000741;10;MAKE;KG;STMC;STAM;STMP;1
71;E000742;DESC PN E000742;12;BUY;NR;0036;****;****;3
71;E000743;DESC PN E000743;10;MAKE;KG;STMC;STAM;STMP;1
71;E000744;DESC PN E000744;10;MAKE;KG;STMA;STAM;STMP;1
71;E000745;DESC PN E000745;12;BUY;KG;;****;****;1
71;E000746;DESC PN E000746;10;MAKE;KG;STMA;STAM;STMP;2
71;E000747;DESC PN E000747;10;MAKE;KG;STMA;STAM;STMP;2
71;E000748;DESC PN E000748;10;MAKE;KG;STMA;STAM;STMP;2
71;E000749;DESC PN E000749;10;MAKE;KG;;STAM;STMP;1
71;E000750;DESC PN E000750;10;MAKE;KG;STMA;STAM;STMP;1
71;E000751;DESC PN E000751;10;MAKE;KG;;STAM;STMP;1
71;E000752;DESC PN E000752;12;OTH;KG;;;;2
71;E000753;DESC PN E000753;12;BUY;NR;****;****;****;2
71;E000754;DESC PN E000754;12;OTH;KG;;;;1
71;E000755;DESC PN E000755;12;BUY;KG;;****;****;1
71;E000756;DESC PN E000756;10;MAKE;KG;;STAM;STMP;0
71;E000757;DESC PN E000757;10;MAKE;KG;STMA;STAM;STMP;2
71;E000759;DESC PN E000759;12;BUY;KG;;****;****;1
71;E000760;DESC PN E000760;10;MAKE;KG;;STAM;STMP;1
71;E000761;DESC PN E000761;12;BUY;NR;0036;****;****;1
71;E000762;DESC PN E000762;12;BUY;NR;;****;****;1
71;E000763;DESC PN E000763;12;BUY;KG;0036;****;****;1
71;E000764;DESC PN E000764;10;MAKE;KG;;STAM;STMP;1
71;E000765;DESC PN E000765;10;MAKE;KG;STMC;STAM;STMP;1
71;E000766;DESC PN E000766;12;BUY;NR;****;****;****;2
71;E000767;DESC PN E000767;12;SCO;KG;0036;****;;2
71;E000769;DESC PN E000769;12;BUY;KG;;****;****;1
71;E000770;DESC PN E000770;12;BUY;KG;;****;****;1
71;E000771;DESC PN E000771;12;BUY;KG;;****;****;1
71;E000772;DESC PN E000772;12;BUY;KG;;****;****;1
71;E000775;DESC PN E000775;12;BUY;KG;;****;****;1
71;E000776;DESC PN E000776;12;BUY;NR;;****;****;1
71;E000777;DESC PN E000777;12;BUY;KG;;****;****;1
71;E000778;DESC PN E000778;10;MAKE;KG;STMC;STAM;STMP;3
71;E000779;DESC PN E000779;10;MAKE;KG;;STAM;STMP;1
71;E000780;DESC PN E000780;12;BUY;NR;****;****;****;2
71;E000782;DESC PN E000782;12;BUY;KG;0036;****;****;1
71;E000783;DESC PN E000783;12;BUY;KG;;****;****;1
71;E000784;DESC PN E000784;12;BUY;KG;0036;****;****;1
71;E000785;DESC PN E000785;12;BUY;KG;0036;****;****;1
71;E000787;DESC PN E000787;12;BUY;KG;0036;****;****;2
71;E000788;DESC PN E000788;10;MAKE;KG;STMA;STAM;STMP;1
71;E000789;DESC PN E000789;10;MAKE;KG;;STAM;STMP;1
71;E000790;DESC PN E000790;10;MAKE;KG;;STAM;STMP;0
