PLANT;SUPP_CODE;SUPP_NAME;COUNTRY
71;S4034;Supplier name:S4034;I
71;S4035;Supplier name:S4035;I
71;S4036;Supplier name:S4036;I
71;S4037;Supplier name:S4037;I
71;S4038;Supplier name:S4038;E
71;S4039;Supplier name:S4039;I
71;S4040;Supplier name:S4040;USA
71;S4041;Supplier name:S4041;I
71;S4042;Supplier name:S4042;I
71;S4043;Supplier name:S4043;I
71;S4044;Supplier name:S4044;I
71;S4045;Supplier name:S4045;I
71;S4046;Supplier name:S4046;I
71;S4047;Supplier name:S4047;I
71;S4048;Supplier name:S4048;CN
71;S4049;Supplier name:S4049;F
71;S4050;Supplier name:S4050;I
71;S4051;Supplier name:S4051;PL
71;S4052;Supplier name:S4052;F
71;S4053;Supplier name:S4053;PL
71;S4054;Supplier name:S4054;I
71;S4055;Supplier name:S4055;I
71;S4056;Supplier name:S4056;I
71;S4057;Supplier name:S4057;I
71;S4058;Supplier name:S4058;I
71;S4059;Supplier name:S4059;I
71;S4060;Supplier name:S4060;I
71;S4061;Supplier name:S4061;I
71;S4062;Supplier name:S4062;USA
71;S4063;Supplier name:S4063;I
71;S4064;Supplier name:S4064;I
71;S4065;Supplier name:S4065;I
71;S4066;Supplier name:S4066;I
71;S4067;Supplier name:S4067;I
71;S4068;Supplier name:S4068;I
71;S4069;Supplier name:S4069;I
71;S4070;Supplier name:S4070;I
71;S4071;Supplier name:S4071;I
71;S4072;Supplier name:S4072;I
71;S4073;Supplier name:S4073;I
71;S4074;Supplier name:S4074;I
71;S4075;Supplier name:S4075;ITD
71;S4076;Supplier name:S4076;E
71;S4077;Supplier name:S4077;E
71;S4078;Supplier name:S4078;D
71;S4079;Supplier name:S4079;I
71;S4080;Supplier name:S4080;I
71;S4081;Supplier name:S4081;I
71;S4082;Supplier name:S4082;I
71;S4083;Supplier name:S4083;I
71;S4084;Supplier name:S4084;I
71;S4085;Supplier name:S4085;I
71;S4086;Supplier name:S4086;I
71;S4087;Supplier name:S4087;I
71;S4088;Supplier name:S4088;I
71;S4089;Supplier name:S4089;I
71;S4090;Supplier name:S4090;I
71;S4091;Supplier name:S4091;D
71;S4092;Supplier name:S4092;D
71;S4093;Supplier name:S4093;I
71;S4094;Supplier name:S4094;I
71;S4095;Supplier name:S4095;I
71;S4096;Supplier name:S4096;F
71;S4097;Supplier name:S4097;I
71;S4098;Supplier name:S4098;I
71;S4099;Supplier name:S4099;D
71;S4100;Supplier name:S4100;F
71;S4101;Supplier name:S4101;I
71;S4102;Supplier name:S4102;I
71;S4103;Supplier name:S4103;I
71;S4104;Supplier name:S4104;I
71;S4105;Supplier name:S4105;I
71;S4106;Supplier name:S4106;I
71;S4107;Supplier name:S4107;GB
71;S4108;Supplier name:S4108;I
71;S4109;Supplier name:S4109;SG
71;S4110;Supplier name:S4110;I
71;S4111;Supplier name:S4111;CN
71;S4112;Supplier name:S4112;I
71;S4113;Supplier name:S4113;I
71;S4114;Supplier name:S4114;I
71;S4115;Supplier name:S4115;SE
71;S4116;Supplier name:S4116;I
71;S4117;Supplier name:S4117;I
71;S4118;Supplier name:S4118;SG
71;S4119;Supplier name:S4119;I
71;S4120;Supplier name:S4120;I
71;S4121;Supplier name:S4121;E
71;S4122;Supplier name:S4122;D
71;S4123;Supplier name:S4123;I
71;S4124;Supplier name:S4124;I
71;S4125;Supplier name:S4125;I
71;S4126;Supplier name:S4126;I
71;S4127;Supplier name:S4127;F
71;S4128;Supplier name:S4128;I
71;S4129;Supplier name:S4129;E
71;S4130;Supplier name:S4130;I
71;S4131;Supplier name:S4131;I
71;S4132;Supplier name:S4132;I
71;S4133;Supplier name:S4133;I
71;S4134;Supplier name:S4134;I
71;S4135;Supplier name:S4135;F
71;S4136;Supplier name:S4136;I
71;S4137;Supplier name:S4137;I
71;S4138;Supplier name:S4138;I
71;S4139;Supplier name:S4139;I
71;S4140;Supplier name:S4140;D
71;S4141;Supplier name:S4141;PL
71;S4142;Supplier name:S4142;D
71;S4143;Supplier name:S4143;I
71;S4144;Supplier name:S4144;I
71;S4145;Supplier name:S4145;I
71;S4146;Supplier name:S4146;F
71;S4147;Supplier name:S4147;GB
71;S4148;Supplier name:S4148;I
71;S4149;Supplier name:S4149;I
71;S4150;Supplier name:S4150;I
71;S4151;Supplier name:S4151;I
71;S4152;Supplier name:S4152;F
71;S4153;Supplier name:S4153;I
71;S4154;Supplier name:S4154;SG
71;S4155;Supplier name:S4155;F
71;S4156;Supplier name:S4156;IRL
71;S4157;Supplier name:S4157;IE
71;S4158;Supplier name:S4158;I
71;S4159;Supplier name:S4159;I
71;S4160;Supplier name:S4160;I
71;S4161;Supplier name:S4161;I
71;S4162;Supplier name:S4162;I
71;S4163;Supplier name:S4163;I
71;S4164;Supplier name:S4164;I
71;S4165;Supplier name:S4165;E
71;S4166;Supplier name:S4166;CN
71;S4167;Supplier name:S4167;GB
71;S4168;Supplier name:S4168;GB
71;S4169;Supplier name:S4169;E
71;S4170;Supplier name:S4170;CN
71;S4171;Supplier name:S4171;E
71;S4172;Supplier name:S4172;I
71;S4173;Supplier name:S4173;I
71;S4174;Supplier name:S4174;I
71;S4175;Supplier name:S4175;I
71;S4176;Supplier name:S4176;I
71;S4177;Supplier name:S4177;I
71;S4178;Supplier name:S4178;I
71;S4179;Supplier name:S4179;I
71;S4180;Supplier name:S4180;I
71;S4181;Supplier name:S4181;CN
71;S4182;Supplier name:S4182;CN
71;S4183;Supplier name:S4183;CN
71;S4184;Supplier name:S4184;D
71;S4185;Supplier name:S4185;I
71;S4186;Supplier name:S4186;NL
71;S4187;Supplier name:S4187;I
71;S4188;Supplier name:S4188;I
71;S4189;Supplier name:S4189;I
71;S4190;Supplier name:S4190;I
71;S4191;Supplier name:S4191;I
71;S4192;Supplier name:S4192;I
71;S4193;Supplier name:S4193;I
71;S4194;Supplier name:S4194;I
71;S4195;Supplier name:S4195;I
71;S4196;Supplier name:S4196;CN
71;S4197;Supplier name:S4197;CN
71;S4198;Supplier name:S4198;HK
71;S9300001;Supplier name:S9300001;I
71;S9999998;Supplier name:S9999998;I
71;S9999999;Supplier name:S9999999;I
